Has_Financial_Questions,SME_Age,SME_Type,Industry_Sector,SME_Size_Category,Literacy_Accounting,Literacy_Budgeting,Literacy_Investment_Evaluation,Literacy_Credit_Knowledge,Risk_Awareness,Risk_Evaluation,Risk_Mitigation_Strategies,Risk_Taking_Willingness,Assessment_Data_Driven,Assessment_Expert_Consultation,Assessment_Scenario_Analysis,Assessment_Internal_Evaluation,Decision_Autonomy,Decision_Consultation,Decision_Financial_Advisor,Decision_Strategic_Alignment,Decision_Investment_Choices,Decision_Loan_Approval,Decision_Capital_Allocation,Decision_CashFlow_Management,Analysis_Accounting_Tools,Analysis_Financial_Ratios,Analysis_Forecasting,Analysis_Benchmarking,Liquidity_Stability,Uses_Digital_Finance,Annual_Revenue_Category,Financial_Distress
YES,19.415218449282374,3.0,2.2076092246411863,2.5847815507176275,2.0,2.0,3.4152184492823725,9.0,1.7923907753588137,3.2076092246411863,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.2076092246411863,2.0,3.0,2.8304368985647455,3.2076092246411863,2.2076092246411863,8.0,4.207609224641186,2.2076092246411863,2.0,0.7923907753588136,2.5847815507176275,0
YES,3.0,2.0,2.2252399023352463,2.0,3.0,3.0,3.7747600976647537,7.774760097664753,6.675719707005738,3.0,4.5495201953295075,2.7747600976647537,3.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,7.774760097664753,3.0,3.7747600976647537,1.2252399023352463,3.0,5.0,4.099040390659015,0.7747600976647537,0.0,0
YES,28.31853988457473,4.0,3.637079769149456,3.0,2.681460115425272,2.681460115425272,3.0,2.044380346275816,1.681460115425272,2.318539884574728,4.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,3.318539884574728,3.0,3.0,6.637079769149456,3.681460115425272,3.0,7.318539884574728,3.318539884574728,2.362920230850544,0.31853988457472804,0.0,3.681460115425272,0
YES,18.0,1.2536156276385642,3.0,3.5072312552771283,3.0,3.0,5.0,2.5072312552771283,3.5072312552771283,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,4.507231255277128,3.746384372361436,4.0,5.253615627638564,4.0,4.0,0.25361562763856416,0.0,2.0,0
YES,9.116266611168614,1.883733388831387,4.116266611168613,2.116266611168613,3.883733388831387,4.0,5.0,2.232533222337226,0.0,2.883733388831387,2.883733388831387,1.883733388831387,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.883733388831387,3.883733388831387,1.2325332223372263,4.883733388831387,3.0,9.0,5.0,4.65120016649416,2.767466777662774,0.8837333888313869,3.116266611168613,0
YES,12.877044112526647,2.0,4.0,3.0,1.4385220562633232,1.4385220562633232,3.0,3.0,5.315566168789969,3.0,2.561477943736677,2.0,4.0,3.0,2.0,1.0,3.0,4.0,4.0,4.438522056263324,2.0,1.0,3.6844338312100304,3.0,1.4385220562633232,2.561477943736677,5.0,1.0,4.877044112526646,1.0,2.2459117749467072,0
YES,1.3718672817487692,3.8140663591256154,4.0,3.1859336408743846,1.3718672817487692,1.1859336408743846,5.0,7.628132718251231,1.1859336408743846,1.0,1.0,1.0,4.442199077376847,2.0,1.1859336408743846,2.0,5.0,4.185933640874385,3.371867281748769,4.0,1.3718672817487692,1.3718672817487692,5.628132718251231,1.3718672817487692,3.8140663591256154,2.1859336408743846,4.628132718251231,4.628132718251231,0.18593364087438458,0.0,0.8140663591256154,0
YES,2.448738351396972,2.0,1.448738351396972,3.0,3.2243691756984862,3.2243691756984862,4.775630824301514,5.775630824301514,2.0,2.0,2.2243691756984862,1.224369175698486,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.2243691756984862,3.2243691756984862,1.775630824301514,4.5512616486030275,2.2243691756984862,8.0,3.448738351396972,2.2243691756984862,3.448738351396972,0.0,3.7756308243015138,0
YES,28.0,2.4938491957081004,2.0,2.4938491957081004,4.0,3.4938491957081004,5.0,7.5184524128757,4.012301608583799,1.0,2.0,1.4938491957081004,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,6.4938491957081,3.0,4.0,2.0123016085837993,3.0,3.0,0.49384919570810026,1.0,2.5184524128756993,0
YES,4.961602025574879,3.0,1.0,2.0,3.9616020255748787,4.0,5.0,7.884806076724637,1.9616020255748787,1.0,1.9616020255748787,1.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,3.1535918977004846,3.0,2.9616020255748787,3.9616020255748787,3.0,3.0,6.0,1.0,0.9616020255748788,0
YES,14.0,3.0,4.769642163883654,3.0,2.7696421638836544,2.0,3.7696421638836544,6.691073508349037,6.460715672232691,3.7696421638836544,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,0.7696421638836545,3.7696421638836544,4.539284327767309,4.0,4.0,3.7696421638836544,2.7696421638836544,1.0,1.539284327767309,0
YES,1.9766192856516902,2.488309642825845,2.488309642825845,4.02338071434831,1.488309642825845,2.0,4.511690357174155,7.535071071522465,2.0,4.0,3.511690357174155,2.511690357174155,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.02338071434831,2.0,3.0,2.0,3.488309642825845,3.0,4.488309642825845,3.511690357174155,4.02338071434831,0.0,0.4883096428258451,2.4649289284775353,0
YES,14.675438289124434,3.0,5.0,5.0,4.0,3.0,4.337719144562217,1.3508765782488683,9.0,2.0,3.0,1.6622808554377828,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,4.986842566313349,3.662280855437783,3.0,2.337719144562217,4.0,3.0,4.0,1.0,1.3377191445622172,0
YES,7.352194519954672,2.9014630133031147,3.4507315066515574,2.4507315066515574,3.0,3.0,2.4507315066515574,0.5492684933484426,7.549268493348443,2.0,4.0,2.4507315066515574,3.0,2.0,3.0,3.0,5.0,3.0,4.0,3.4507315066515574,3.0,3.0,0.45073150665155737,3.4507315066515574,3.4507315066515574,1.5492684933484426,3.5492684933484426,5.0,2.5492684933484426,0.45073150665155737,4.0,0
YES,18.75491749971414,1.5032783331427606,2.74836083342862,3.0,4.0,2.25163916657138,4.748360833428619,8.25163916657138,6.50327833314276,1.2516391665713802,2.0,1.2516391665713802,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.25163916657138,3.25163916657138,4.0,3.74836083342862,3.74836083342862,7.50327833314276,3.74836083342862,5.0,0.2516391665713803,0.2516391665713803,1.0,0
YES,9.2160714115472,3.0,4.0,3.0,2.0,1.2160714115472,4.0,5.6482142346416,1.2160714115472,3.2160714115472,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,3.1357143538112,3.0,3.7839285884528,0.0,5.0,4.2160714115472,8.3517857653584,0.0,0.2160714115472,0
YES,9.675391201903055,2.0,4.350782403806111,3.6753912019030555,4.6753912019030555,4.3246087980969445,3.3246087980969445,5.3246087980969445,5.0,2.0,3.0,2.3246087980969445,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,1.6753912019030555,3.0,2.3246087980969445,1.6753912019030555,4.3246087980969445,3.3246087980969445,5.6753912019030555,0.6753912019030553,2.649217596193889,0
YES,3.5576814635722456,3.278840731786123,3.0,2.0,3.0,3.0,5.0,2.163477804641632,0.7211592682138772,1.0,2.278840731786123,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,4.278840731786123,3.0,4.442318536427754,0.0,4.278840731786123,4.278840731786123,6.721159268213877,1.0,3.4423185364277544,0
YES,24.342211219963815,3.342211219963814,1.6844224399276277,3.0,2.657788780036186,2.657788780036186,4.0,2.342211219963814,0.0,4.342211219963814,4.0,3.657788780036186,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,2.657788780036186,4.0,2.6844224399276277,7.6311551201447445,4.657788780036186,3.342211219963814,1.3422112199638139,1.0,0.0,0
YES,28.959112291996295,3.0,3.0,3.0,5.0,5.0,3.0,1.040887708003706,2.0,3.918224583992588,1.040887708003706,1.040887708003706,2.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,0.0,4.0,2.0,6.040887708003706,5.0,3.040887708003706,1.0817754160074122,1.0,2.959112291996294,0
YES,7.931090290508015,3.0689097094919853,2.0,1.9310902905080147,3.0689097094919853,3.0689097094919853,3.0,2.0,2.8621805810160295,3.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,5.8621805810160295,3.0,4.0,7.931090290508015,4.931090290508015,3.9310902905080147,2.0,0.06890970949198516,2.8621805810160295,0
YES,23.421241348792847,1.0,4.5787586512071545,4.789379325603577,3.0,3.2106206743964227,4.210620674396423,6.789379325603577,3.7893793256035773,2.0,2.0,1.0,2.2106206743964227,2.2106206743964227,2.2106206743964227,2.2106206743964227,4.789379325603577,5.0,5.0,3.7893793256035773,3.2106206743964227,3.2106206743964227,4.789379325603577,3.0,2.7893793256035773,0.0,3.421241348792846,2.0,0.789379325603577,0.789379325603577,4.0,0
YES,6.7233946888549285,2.553210622290143,3.0,3.0,4.0,2.2766053111450715,5.0,8.723394688854928,4.0,1.2766053111450715,2.553210622290143,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.2766053111450715,3.2766053111450715,7.0,3.2766053111450715,4.0,9.0,4.7233946888549285,4.0,1.4467893777098568,0.2766053111450716,1.5532106222901432,0
YES,13.274041589704275,1.7259584102957242,3.1778752308871727,4.451916820591448,2.274041589704276,3.0,5.0,2.725958410295724,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,8.725958410295725,4.451916820591448,4.0,1.8221247691128275,4.451916820591448,4.0,5.725958410295724,0.7259584102957242,0.0,0
YES,4.845965256098533,2.0,3.845965256098533,4.691930512197066,3.845965256098533,3.0,3.0,4.691930512197066,7.691930512197066,3.845965256098533,4.845965256098533,3.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,3.154034743901467,3.0,3.0,7.0,3.0,3.0,9.0,3.0,3.0,2.0,1.0,1.0,0
YES,8.282517111140098,3.4275057037133663,1.8550114074267323,3.0,4.427505703713366,3.5724942962866337,4.427505703713366,5.717482888859902,4.0,2.0,3.0,1.5724942962866337,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,7.427505703713366,4.0,3.5724942962866337,9.0,4.0,4.427505703713366,1.0,1.0,0.0,0
YES,2.2722405425060446,1.0,2.0,3.0,4.0,4.272240542506045,3.0,0.816721627518134,2.816721627518134,4.0,3.0,2.2722405425060446,1.0,2.0,4.0,1.0,3.0,4.0,4.0,4.272240542506045,4.0,5.0,6.0,5.0,1.0,5.272240542506045,5.0,1.0,1.7277594574939554,1.0,0.816721627518134,0
YES,12.384160757953463,1.768321515906925,2.6158392420465377,2.6158392420465377,3.0,4.2316784840930755,5.0,5.0,0.0,1.0,2.0,1.0,2.6158392420465377,2.6158392420465377,2.6158392420465377,2.6158392420465377,4.384160757953462,5.0,5.0,3.3841607579534623,3.6158392420465377,3.6158392420465377,2.3841607579534623,3.6158392420465377,3.6158392420465377,7.384160757953462,4.615839242046538,4.2316784840930755,4.615839242046538,1.0,0.768321515906925,0
YES,11.671870980033017,2.164064509983492,4.0,2.164064509983492,3.164064509983492,4.0,4.0,6.164064509983492,0.0,1.0,2.835935490016508,1.835935490016508,2.164064509983492,2.164064509983492,2.164064509983492,2.164064509983492,4.835935490016508,5.0,5.0,3.835935490016508,4.0,4.0,8.164064509983492,3.0,3.835935490016508,1.6718709800330158,4.0,3.835935490016508,2.5078064700495237,0.8359354900165079,4.0,0
YES,12.40546713768846,3.851366784422115,3.851366784422115,2.0,2.148633215577885,3.0,2.851366784422115,2.851366784422115,2.2972664311557702,2.148633215577885,4.851366784422115,3.148633215577885,3.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,8.148633215577885,3.851366784422115,2.0,6.0,4.851366784422115,2.851366784422115,3.0,1.0,0.0,0
YES,21.0,2.0,2.0,2.5438412588801773,3.0,3.4561587411198227,5.0,7.0,3.912317482239645,1.5438412588801775,2.5438412588801773,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,2.368476223359467,3.5438412588801773,3.0,1.4561587411198225,3.0,3.912317482239645,3.5438412588801773,1.0,0.9123174822396449,0
YES,24.50764240547051,3.49235759452949,2.9847151890589796,2.477072783588469,3.0,2.9847151890589796,4.50764240547051,0.0,6.98471518905898,1.0,2.0,1.4923575945294898,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.49235759452949,3.49235759452949,2.0,1.9847151890589794,3.50764240547051,1.9847151890589794,4.50764240547051,3.0,4.0,0.5076424054705103,0.5076424054705103,0
YES,12.109889092796458,2.0,4.0,5.0,2.036629697598819,3.0,5.0,1.0,2.926740604802361,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,2.036629697598819,3.0,2.036629697598819,7.0,2.073259395197639,3.0,5.926740604802362,0.9633703024011806,1.0732593951976388,0
YES,25.0,2.1957460295481654,3.8042539704518346,3.0,2.0,2.0,3.1957460295481654,8.0,4.1957460295481654,4.1957460295481654,4.0,3.1957460295481654,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,8.608507940903669,4.0,3.608507940903669,0.19574602954816533,4.8042539704518346,2.8042539704518346,1.3914920590963307,0.19574602954816533,2.608507940903669,0
YES,6.346515142848287,2.0,1.0,2.653484857151713,4.0,4.0,4.0,2.1732575714241436,4.173257571424143,2.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,3.653484857151713,4.0,4.0,4.826742428575857,4.173257571424143,4.173257571424143,1.1732575714241436,0.8267424285758564,1.653484857151713,0
YES,18.49230216578428,1.8307673885947606,4.0,1.8307673885947606,4.0,4.0,5.0,8.0,4.661534777189521,1.0,2.0,1.8307673885947606,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,2.1692326114052394,3.1692326114052394,3.0,5.830767388594761,5.0,3.3384652228104787,2.3384652228104787,0.8307673885947606,0.8307673885947606,0
YES,16.122754748347255,2.0,1.0,1.0,3.0,3.292415083884248,5.0,1.584830167768496,3.292415083884248,1.0,2.292415083884248,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,7.292415083884248,3.0,3.292415083884248,4.584830167768496,4.0,3.292415083884248,4.415169832231504,1.0,0.292415083884248,0
YES,8.500411061608295,3.0,1.0,1.0,2.0,2.0,4.0,7.125102765402074,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,0.12510276540207377,3.0,3.1251027654020738,4.624691703793779,4.874897234597926,3.2502055308041475,6.125102765402074,1.0,1.0,0
YES,8.228217060931652,1.771782939068348,2.771782939068348,3.0,3.228217060931652,3.228217060931652,4.7717829390683475,7.315348817205043,7.7717829390683475,1.228217060931652,1.4564341218633043,1.228217060931652,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.228217060931652,3.228217060931652,2.228217060931652,4.0,2.228217060931652,7.2282170609316525,3.0,3.0,1.0,0.0,3.228217060931652,0
YES,9.417907483795409,3.0,2.0,3.0,2.0,2.0,4.5820925162045905,6.835814967590819,5.835814967590819,4.0,3.835814967590819,2.5820925162045905,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,5.0,3.0,3.0,3.164185032409181,4.4179074837954095,2.4179074837954095,1.5820925162045905,1.0,3.5820925162045905,0
YES,5.251593655594962,2.0,4.748406344405038,2.7547809667848866,3.0,2.251593655594962,3.0,4.748406344405038,0.25159365559496216,3.748406344405038,4.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,4.748406344405038,3.0,3.0,5.0,2.251593655594962,3.0,5.251593655594962,0.25159365559496216,0.25159365559496216,0
YES,24.92266926238961,2.0,3.038665368805194,3.0,3.038665368805194,3.0,5.0,0.9613346311948062,3.038665368805194,1.0,2.077330737610388,1.038665368805194,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.038665368805194,3.038665368805194,7.0386653688051934,4.0386653688051934,2.038665368805194,7.922669262389612,3.038665368805194,3.038665368805194,1.038665368805194,0.0,2.077330737610388,0
YES,9.917939436130698,2.5410302819346513,3.5410302819346513,3.0,3.5410302819346513,3.0,4.541030281934651,7.6230908458039535,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,2.4589697180653487,3.5410302819346513,4.0,0.0,5.0,4.541030281934651,1.5410302819346513,0.5410302819346512,1.0,0
YES,2.0,3.2384271789534838,3.2384271789534838,3.0,4.761572821046516,4.238427178953484,3.4768543579069675,7.4768543579069675,4.238427178953484,2.0,2.0,1.7615728210465162,1.7615728210465162,2.2384271789534838,2.2384271789534838,1.7615728210465162,4.761572821046516,5.0,5.0,4.238427178953484,4.0,4.0,4.0,3.2384271789534838,3.4768543579069675,2.2384271789534838,4.0,5.0,4.761572821046516,1.0,1.7615728210465162,0
YES,21.941816500050155,2.0,3.8836330001003114,3.1163669998996886,4.0,3.9418165000501557,5.0,8.058183499949845,4.0,1.0,2.8836330001003114,1.9418165000501557,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,0.11636699989968835,4.0,4.058183499949844,7.0,5.0,5.0,3.0,0.058183499949844175,0.0,0
YES,7.792511422873487,1.6037442885632565,3.6037442885632567,2.207488577126513,3.6037442885632567,3.0,3.6037442885632567,3.3962557114367433,2.6037442885632567,3.6037442885632567,2.3962557114367433,2.3962557114367433,2.6037442885632567,3.207488577126513,2.0,2.6037442885632567,2.3962557114367433,1.792511422873487,3.792511422873487,3.3962557114367433,3.0,3.792511422873487,0.6037442885632565,2.207488577126513,3.3962557114367433,0.6037442885632565,4.0,3.3962557114367433,1.0,0.6037442885632565,0.6037442885632565,0
YES,8.894734837519575,2.0,1.8947348375195747,5.0,4.0,4.0,4.894734837519575,6.315795487441276,0.8947348375195747,1.2105303249608506,2.1052651624804253,1.1052651624804253,2.8947348375195747,2.8947348375195747,2.8947348375195747,2.8947348375195747,4.105265162480425,5.0,5.0,3.1052651624804253,4.0,4.0,5.894734837519575,4.0,4.0,5.105265162480425,4.894734837519575,5.0,6.894734837519575,0.8947348375195747,0.10526516248042528,0
YES,3.7180484475700686,4.0,3.5726828158566892,2.5726828158566892,3.5726828158566892,2.4273171841433108,4.427317184143311,1.145365631713379,5.8546343682866215,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,0.0,3.0,2.0,0.8546343682866211,4.0,1.4273171841433105,3.5726828158566892,1.0,0.42731718414331055,0
YES,16.499419110551703,2.0,3.498257331655104,2.0,4.0,3.0,3.0,1.501742668344896,6.499419110551702,4.0,2.0,4.499419110551702,3.0,3.0,5.0,3.0,1.0,5.0,1.0,3.0,4.0,4.0,4.501742668344896,3.500580889448299,4.0,6.997676442206805,5.0,4.0,1.0011617788965974,0.5005808894482987,1.0,0
YES,3.56676668222669,1.0,1.0,3.0,2.1444111059244366,3.0,4.855588894075563,3.4223555763022535,5.144411105924437,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.855588894075563,4.144411105924437,4.0,2.0,0.0,1.1444111059244366,0
YES,7.061390379527043,3.0,4.0,4.0,2.0,3.4693048102364785,5.0,8.0,7.469304810236479,1.5306951897635215,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.5306951897635215,7.061390379527043,3.0,3.5306951897635215,0.5306951897635214,0.0,1.5306951897635215,0
YES,9.510464868688567,2.7447675656557164,3.2552324343442836,3.7447675656557164,3.0,3.0,5.0,7.0,0.0,1.7447675656557164,1.7447675656557164,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,6.2552324343442836,3.0,1.5104648686885669,8.489535131311433,4.7447675656557164,1.5104648686885669,1.2552324343442836,0.7447675656557166,0.7447675656557166,0
YES,8.973067808405334,2.0,2.6487118722702228,2.3243559361351114,1.3243559361351114,1.3243559361351114,4.0,4.0,0.3243559361351115,4.0,3.3243559361351114,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,0.0,3.3243559361351114,3.3243559361351114,6.648711872270223,3.6487118722702228,4.324355936135111,4.0,0.6756440638648885,3.0,0
YES,25.45742454746442,2.0,1.9148490949288397,2.45742454746442,3.0,3.0,4.45742454746442,2.54257545253558,2.0851509050711603,1.0,2.0,1.4574245474644199,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,0.0,3.54257545253558,3.0,5.0,3.9148490949288397,4.08515090507116,0.5425754525355801,0.45742454746441985,1.4574245474644199,0
YES,5.233044628266873,3.5339107434662553,4.533910743466255,3.0,3.2330446282668723,3.7669553717331277,3.2330446282668723,1.5339107434662551,4.533910743466255,2.7669553717331277,4.533910743466255,2.7669553717331277,2.7669553717331277,2.0,2.7669553717331277,2.7669553717331277,5.0,3.4660892565337447,4.233044628266873,4.0,3.2330446282668723,3.2330446282668723,6.466089256533745,3.0,1.2330446282668723,8.0,4.0,2.0,5.766955371733127,0.0,1.0,0
YES,27.426372142057094,3.0,5.0,4.147255715885816,4.0,4.573627857942908,4.573627857942908,0.5736278579429078,1.0,1.426372142057092,2.426372142057092,1.426372142057092,2.573627857942908,2.573627857942908,2.573627857942908,2.573627857942908,4.426372142057092,5.0,5.0,3.426372142057092,4.0,4.0,8.147255715885816,4.0,4.0,1.573627857942908,4.0,5.0,5.426372142057092,1.0,0.4263721420570922,0
YES,21.35692884422063,4.0,2.5353932663309418,2.5353932663309418,3.0,3.1784644221103138,5.0,4.178464422110314,3.3569288442206275,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,4.178464422110314,3.8215355778896862,3.1784644221103138,0.8215355778896861,4.821535577889686,4.821535577889686,3.0,0.17846442211031388,0.0,0
YES,12.97142908227599,3.0,3.0,2.0285709177240103,2.0,1.0285709177240103,4.028570917724011,5.942858164551979,0.0,4.0,4.0,3.9714290822759897,4.0,2.9714290822759897,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,3.9428581645519793,4.0,3.9714290822759897,2.0857127531720314,3.0285709177240103,3.0,0.028570917724010436,0.0,1.9714290822759897,0
YES,16.630851038645112,3.630851038645112,2.7382979227097763,2.369148961354888,3.0,3.0,5.0,1.3691489613548882,5.630851038645112,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,2.7382979227097763,3.630851038645112,3.0,2.369148961354888,5.0,4.261702077290224,5.369148961354888,0.0,1.2617020772902234,0
YES,19.0,1.349585195784392,4.0,4.300829608431216,3.650414804215608,4.0,4.6504148042156075,7.300829608431216,0.0,1.0,2.0,1.0,2.650414804215608,2.650414804215608,2.650414804215608,2.650414804215608,4.3495851957843925,5.0,5.0,3.349585195784392,3.650414804215608,3.650414804215608,6.300829608431216,3.0,4.0,3.0,4.3495851957843925,4.3495851957843925,1.349585195784392,0.6504148042156079,0.0,0
YES,14.707328554240576,3.2926714457594244,3.0,2.0,3.7073285542405756,3.7073285542405756,4.707328554240576,7.292671445759424,4.0,1.0,2.2926714457594244,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,5.292671445759424,3.0,3.7073285542405756,5.292671445759424,4.292671445759424,3.5853428915188483,3.0,1.0,1.5853428915188483,0
YES,1.0,3.0,2.3925877503611113,2.2148244992777775,3.6074122496388887,4.0,5.0,3.0,3.0,1.0,1.6074122496388887,1.3925877503611113,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,1.7851755007222225,3.0,3.0,6.392587750361111,5.0,4.392587750361111,2.2148244992777775,0.0,0.6074122496388887,0
YES,19.65797733575202,1.6579773357520184,2.684045328495963,2.6579773357520184,3.315954671504037,3.0,3.0,2.0,5.684045328495963,2.6579773357520184,4.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,5.342022664247982,3.0,3.0,3.315954671504037,4.342022664247982,3.0,0.34202266424798167,1.0,3.3420226642479816,0
YES,17.664478213416885,2.1677608932915584,3.8322391067084416,2.1677608932915584,3.0,3.0,3.0,8.0,3.8322391067084416,3.0,4.167760893291558,3.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.4967173201253248,3.0,1.1677608932915584,1.1677608932915584,5.0,3.0,1.3355217865831168,1.0,2.1677608932915584,0
YES,25.7252021892321,1.0,3.0,2.549595621535801,4.450404378464199,4.0,4.2747978107679,6.0,3.7252021892320997,1.2747978107679006,2.0,1.0,3.0,2.2747978107679003,3.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,4.7252021892321,3.7252021892320997,3.450404378464199,0.7252021892320994,4.2747978107679,2.7252021892320997,1.450404378464199,0.7252021892320994,4.0,0
YES,14.533693953786829,2.0,4.0,3.2668469768934147,3.0,4.0,4.733153023106586,8.466306046213171,2.5336939537868295,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,8.266846976893415,3.0,4.266846976893414,8.266846976893415,3.2668469768934147,4.0,1.0,0.26684697689341463,2.7331530231065853,0
